Subcluster_id,Q-score
299,0.16773913329000617
389,0.16735159546001516
166,0.1656321472110637
107,0.16560360903229815
375,0.15974183164776387
121,0.1592551408852153
345,0.15910443322042322
142,0.15682117132566073
156,0.15675769288856392
157,0.15570386901802116
128,0.15529016449873118
17,0.15500539676124184
75,0.15384480154985733
305,0.14916441310946807
292,0.14591512150737107
141,0.14314854025337304
293,0.14291875932773687
133,0.14085624990335738
222,0.14049407181250123
204,0.13744159557416202
20,0.13486591520720992
271,0.13428522128049625
199,0.1333112267097465
351,0.1321182845626259
308,0.13173806592433782
257,0.1308725334279917
270,0.13003800498379206
352,0.1280624343346188
171,0.12375743192709653
238,0.12004331278772432
210,0.11966734491157288
174,0.11779516643735014
276,0.11721166667557348
365,0.11401293711912663
339,0.10855003285280346
287,0.10213663851221445
163,0.09877474665001398
87,0.09509324942766476
168,0.09475232714857629
217,0.09375551635104802
153,0.0878293330176445
193,0.0809166293103829
289,0.08064525915067904
182,0.07030311904283373
209,0.06877772988067984
322,0.06412984505668988
130,0.060766938888059674
186,0.05988989467613144
18,0.05160630559429685
245,0.04916070804123551
251,0.0445982729400414
212,0.040299891923181494
184,0.03932218436865076
346,0.03912340660437086
409,0.013335651945410462
172,0.011274674765007327
216,0.009576367220224223
294,0.00858884415656494
369,0.007868240347666394
38,-0.016649253965006744
358,-0.02641904711846517
84,-0.027293197154657278
236,-0.04093283224774366
219,-0.05411399152507392
330,-0.0797639244428798
167,-0.16179211985299033
