Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Label
IL_Graph_1361	1.8784294	 2.9488173	 1.5904608	 0.7155229	 0.034161188	 0.08139211	 -0.016026676	 0.7684927	 0.075864315	 1.1635586	 -0.0011363402	 1.8841503	 -0.02472157	 -0.017083665	 2.0036218	 -0.0044294912	 -0.011867302	 -0.007886764	 1.4397198	 1.0495998	 0.39437863	 1.9870281	 0.23436645	 -0.00065036904	 0.39624152	 -0.016116858	 0.9189838	 -0.00709562	 1.5045289	 1.4694377	 -0.0028423723	 1.1338054	 2.1899498	 1.7014902	 2.200557	 -0.010155628	 -0.014638586	 3.2040217	 -0.025992556	 2.4241936	 -0.013835781	 -0.002780636	 -0.017587487	 2.2373853	 1.3648759	 -0.0054596756	 1.2321001	 1.8558978	 -0.0015517393	 0.51125807	 -0.009714335	 -0.0043551964	 2.4831743	 1.4533367	 -0.0020657268	 -0.019126318	 2.0668442	 -0.022231562	 -0.0052862554	 2.1538835	 -0.003329948	 -0.000756475	 -0.008243114	 -0.017300395	 1.4573716	 -0.00751337	 1.2225798	 0.59019417	 2.4392838	 0.9852334	 -0.009483817	 0.9284797	 -0.0013645043	 -0.0007442643	 -0.017191216	 -0.01286043	 -0.0013396693	 -0.0031680225	 1.3191384	 2.5507922	 1.8755668	 0.5640394	 -0.022231493	 3.1100197	 2.1274457	 0.6888816	 -0.013723705	 -0.009502864	 -0.0022270416	 2.1624563	 0.1763701	 0.25953448	 -0.011858238	 -0.009749441	 2.5191836	 1.4858878	 -0.011430495	 -0.0070655546	 -0.016727982	 1.0547863	 1.8694979	 -0.0015009892	 -0.008244826	 -0.005615552	 -0.006321421	 -0.0075378404	 1.8969022	 -0.016070537	 1.4228173	 3.1030562	 0.72873193	 0.2533206	 2.2687447	 2.2204456	 0.43855843	 1.5556626	 2.064512	 1.1359248	 3.579839	 0.84361416	 -0.012420013	 2.1480856	 1.0009115	 0.52979046	 -0.0009244943	 0.40045246	 2.7478619	 2.5009584	IL
IL_Graph_527	1.0496773	 2.8617108	 2.2735019	 -0.0047844155	 1.2952174	 0.031392056	 -0.026895953	 -0.0025034593	 0.46969798	 1.4490371	 1.4477488	 0.9046706	 -0.01580305	 -0.023663608	 1.5729579	 0.03441617	 -0.0058069546	 -0.007581631	 1.1437097	 2.235185	 2.6656377	 1.8554217	 1.2172773	 0.613556	 0.7327318	 -0.008004878	 0.42072275	 -0.0046833805	 0.7279588	 0.6766731	 0.17511085	 0.60634094	 0.67266643	 4.297152	 2.0943892	 -0.011551549	 -0.012686711	 2.9345436	 -0.03225993	 0.99350405	 -0.018342938	 -0.011403833	 -0.021049155	 1.6663827	 1.7168009	 -0.007803204	 0.34566644	 2.0428653	 0.1587615	 1.1786944	 -0.011397121	 -0.017986739	 1.178348	 2.1577263	 0.14215852	 -0.014108809	 -0.00054369343	 -0.028363911	 -0.0046203784	 3.1197028	 -0.012081135	 1.1530299	 -0.00395965	 -0.0157029	 1.0439551	 -0.013931762	 0.8459172	 0.88493574	 2.4234507	 0.16297762	 -0.0050516906	 -0.003030366	 1.7665895	 -0.002091645	 -0.02431821	 -0.009854468	 0.77188474	 -0.026870383	 1.1985592	 2.9022796	 2.9375653	 1.2499787	 -0.005116654	 2.559664	 0.8352439	 0.23468353	 -0.003335081	 0.27275094	 1.2835836	 2.2010095	 -0.0020325987	 -0.004426297	 -0.005186694	 0.5718925	 1.9451363	 1.2928673	 -0.025072185	 -0.012135291	 -0.008985644	 0.5341112	 0.40759838	 0.021044467	 -0.010130965	 -0.008930822	 -0.0003519673	 -0.005681019	 2.216645	 -0.021102192	 0.92479175	 3.231182	 1.3571094	 0.743823	 0.94124794	 0.9262229	 1.266242	 2.2589958	 0.69519806	 0.28261492	 3.6232798	 1.0027387	 -0.016531315	 0.61837214	 0.76290756	 -0.0143111395	 -0.0037970624	 0.37094408	 -0.004624464	 2.2682528	IL
IL_Graph_905	1.7448832	 -0.01179954	 -0.00729846	 0.31599993	 -0.0064949826	 0.35897553	 1.8538059	 1.2100922	 0.40634376	 0.585003	 -0.007581632	 1.2969885	 2.2677984	 -0.014994128	 1.2314227	 1.4847403	 2.827849	 -0.0064684185	 0.7928425	 -0.0076094912	 0.23993611	 -0.0119253015	 0.48414245	 0.4466097	 -0.019457772	 1.5936563	 -0.009132727	 0.08850402	 0.49391976	 1.5519279	 1.5996237	 -0.031700805	 -0.012284751	 -0.018685933	 -0.037781842	 2.8976505	 1.9935094	 -0.0033469915	 1.9110879	 1.0056164	 1.4881909	 -0.00804497	 2.6339383	 -0.017086076	 -0.002689898	 2.2207973	 -0.023170028	 -0.008231365	 1.5173676	 -0.013651025	 0.64744884	 -0.0043773423	 0.1113376	 -0.01748322	 -0.0007404994	 0.65934604	 0.62766737	 -0.006318296	 0.6046198	 -0.027967082	 0.52398676	 1.1175117	 -0.007250605	 3.1329145	 0.34802026	 3.058583	 1.0045631	 -0.013583389	 -0.00799805	 0.7176858	 -0.0074431305	 -0.011022986	 -0.015624448	 4.039585	 3.0835817	 -0.041200507	 -0.0022003911	 0.513065	 -0.013381769	 -0.013971378	 -0.010455372	 -0.008342161	 2.6109896	 -0.0023885032	 0.022850947	 1.2908789	 -0.0063347956	 -0.020342669	 -0.044315614	 -0.026264805	 2.0260973	 -0.01075392	 1.1821644	 -0.012420858	 -0.006344925	 1.1417648	 1.8470948	 -0.0026524614	 3.5914075	 1.0722644	 0.7109699	 -0.019374872	 2.2261977	 -0.011885117	 -0.009543829	 0.25404617	 -0.023203913	 0.24355151	 0.14502096	 -0.027768698	 -0.011078022	 -0.014337088	 -0.021374209	 1.1093804	 -0.013531238	 1.4190533	 1.4058832	 -0.013413593	 -0.005770396	 0.7540787	 1.8108342	 -0.009008809	 0.27603364	 -0.013468032	 0.4117063	 1.3439968	 -0.012456445	 0.6756443	IL
IL_Graph_1922	-0.0013877426	 -0.019233575	 -0.006939403	 2.5531628	 -0.009072174	 -0.005689868	 3.2133446	 0.3476179	 -0.010555776	 -0.003763112	 -0.0078098318	 -0.0038494123	 0.145368	 2.5862849	 -0.0062877536	 -0.00021969726	 0.24429898	 -0.0056370907	 -0.0064848857	 -0.01307591	 -0.024826614	 -0.020091094	 -0.00580548	 0.10515045	 -0.012192926	 -0.0060165515	 0.018994596	 -0.010555542	 0.06464421	 -0.0030315542	 -0.015842743	 -0.009295795	 0.20989698	 -0.014644441	 -0.0057477676	 2.209461	 -0.007094051	 -0.023370378	 2.5250144	 1.5072213	 1.3435235	 -0.005068451	 3.7723815	 -0.0090557635	 -0.009659692	 2.9930942	 -0.005038156	 -0.012313771	 0.040589187	 -0.0094163595	 -0.0016683933	 1.2134838	 -0.0051353704	 -0.0055510337	 -0.012627418	 3.3607352	 0.49246004	 1.374982	 -0.005692293	 -0.020111244	 -0.0017662402	 -0.010333084	 0.17897385	 -0.008305773	 -0.0013133056	 -0.006608097	 -0.0046174875	 -0.015267446	 -0.006836229	 0.4421451	 -0.005870901	 -0.018826906	 -0.012075612	 -0.0075278566	 1.575687	 -0.009793157	 -0.003736439	 2.8049655	 -0.012554532	 -0.0139393	 -0.010365233	 -0.0072052483	 -0.010535272	 0.34274936	 -0.006622521	 -0.0013370776	 1.9279721	 -0.0031032865	 -0.008874935	 -0.010307146	 -0.0055540293	 -0.0059741386	 -0.01240228	 0.6669964	 -0.009970732	 -0.0073751532	 3.709298	 -0.0055479603	 -0.01121438	 -0.003461055	 0.17367563	 -0.007583942	 -0.01196789	 -0.01405837	 2.7365139	 -0.0050021117	 -0.010054312	 -0.01380032	 -0.01028671	 -0.025001641	 2.1080246	 -0.008835121	 -0.0057382584	 -0.003954357	 -0.005361875	 -0.004988134	 -0.008553696	 0.8833404	 -0.0130304	 -0.012592175	 2.3413498	 0.24864091	 -0.0056359223	 0.10617505	 -0.010675281	 -0.007633201	 1.6528721	 -0.011971151	IL
IL_Graph_2193	2.4367447	 -0.0005521874	 -0.0007826043	 0.88159484	 -0.008666647	 0.108895004	 -0.00543397	 0.26389733	 -0.009295213	 -0.005246838	 -0.014609675	 2.0555604	 -0.017503522	 -0.015561879	 1.9227824	 0.36308146	 -0.011213834	 -0.006318257	 0.12168543	 -0.0026608102	 -0.002862497	 -0.005346127	 -0.0023015195	 -0.0036963772	 -0.0050394014	 -0.009918556	 2.1561131	 -0.012572446	 0.25663897	 1.2227198	 -0.009843071	 1.296931	 1.5664881	 -0.012104069	 2.2681143	 -0.004131004	 -0.012607976	 0.36347306	 -0.01985085	 0.7554739	 -0.020108182	 -0.009528304	 0.40338096	 0.097798854	 1.3303258	 0.5666738	 1.1434901	 0.69830596	 -0.007343704	 -0.002731339	 -0.0114660775	 -0.008568025	 2.6415339	 0.27551663	 -0.010625883	 -0.014600377	 1.6466908	 -0.012128132	 0.06398489	 2.137164	 -0.0010499079	 -0.007323383	 -0.01661582	 -0.013155053	 2.1295912	 -0.004593122	 -0.0017664602	 0.05926926	 0.33291113	 -0.0009261898	 -0.011585163	 -0.006512726	 -0.018426212	 0.112597644	 -0.012819177	 -0.007120073	 -0.009557623	 -0.0006238126	 1.1610456	 2.354612	 -0.0032247019	 0.2803873	 -0.021494158	 1.4335524	 1.7090209	 0.4495073	 -0.007801965	 -0.012084987	 -0.0033219466	 1.9319439	 -0.0029737125	 -0.0012569925	 -0.0035343054	 -0.009244185	 3.0545678	 -0.00050035224	 -0.0072868285	 -0.00677314	 -0.01911809	 1.3345151	 0.84602666	 -0.010183034	 -0.01170362	 -0.0016666914	 0.5663893	 -0.0064447485	 1.4135144	 -0.023785919	 0.9897983	 2.514762	 0.7885989	 -0.0069276732	 0.38409957	 1.7361335	 -0.0052589974	 1.346868	 0.56807286	 0.5505721	 2.1745949	 0.609059	 -0.008830044	 1.6619289	 1.3081461	 -0.0009961594	 -0.0035798359	 -0.0021300463	 2.271403	 0.8625467	IL
IL_Graph_2036	0.596545	 3.628588	 2.2572427	 1.0589216	 1.0971566	 0.30818415	 -0.013614493	 3.3468404	 0.04409077	 2.703848	 -0.009540626	 1.7006063	 -0.01221141	 -0.033577703	 2.9324334	 -0.004118174	 -0.0037041884	 1.3630059	 -0.0043876204	 -0.007755129	 -0.006650702	 4.8717794	 -0.009938062	 -0.014706339	 -0.017472481	 -0.024355719	 1.1267362	 -0.01987193	 3.8059871	 3.2732117	 1.4564868	 1.144572	 3.796395	 1.0152185	 0.50499624	 -0.023354078	 -0.010691559	 5.311388	 -0.009758372	 3.4193797	 -0.021149501	 0.21059898	 -0.021422157	 2.6613586	 1.8027686	 -0.00441465	 1.9753096	 2.1683571	 0.51640004	 1.2049177	 -0.021945626	 1.267985	 5.142458	 -0.002316446	 -0.011790388	 -0.018229945	 3.651627	 -0.0047075334	 -0.002808599	 3.3707666	 0.64741325	 -0.023677196	 0.019057564	 -0.012925898	 3.602849	 0.7700232	 -0.013816946	 1.8950831	 4.3010955	 1.0066181	 -0.009381878	 1.5682741	 -0.018802922	 0.96028835	 -0.037123274	 -0.0101554645	 0.10744929	 -0.002587241	 1.0592175	 1.8176186	 3.225583	 1.5182921	 -0.027504649	 4.6511345	 1.6213951	 2.434801	 -0.012528064	 -0.012173986	 -0.016738495	 0.81649065	 0.032929845	 2.094831	 0.08472609	 -0.02294259	 3.7733188	 2.9328964	 -0.022960851	 -0.0064588403	 -0.012507801	 2.070292	 4.5343328	 0.9150405	 0.9112314	 -0.002340065	 -0.012211116	 -0.0033741277	 -0.01686098	 -0.0055732797	 2.345017	 1.233354	 1.3183942	 -0.0068097226	 4.0570974	 3.05345	 0.6915919	 1.6107621	 4.6099057	 2.3028617	 4.0033994	 3.035585	 -0.0060300627	 4.3825803	 -0.008737018	 1.3701632	 0.0033443496	 -0.015472729	 5.7136855	 3.9874768	IL
IL_Graph_1960	2.878309	 -0.012389005	 -0.014199252	 0.19544919	 -0.025516314	 -0.018588431	 -0.009261658	 -0.013450087	 0.36073157	 -0.02962485	 -0.01988958	 1.4827238	 -0.020672765	 -0.011442754	 -0.01022831	 -0.014000737	 -0.0007953657	 -0.013622683	 1.8349074	 0.3078607	 0.96706814	 -0.023615146	 -0.0101914825	 -0.003232539	 1.235051	 0.7755171	 1.3127702	 0.43549207	 -0.015425807	 -0.016587473	 -0.02703366	 0.009635912	 -0.012977039	 -0.011058275	 2.5006342	 0.5643355	 -0.008001759	 -0.023633698	 -0.030988399	 -0.014728901	 -0.023170048	 -0.016802596	 -0.008703939	 -0.00025256007	 -0.012384705	 -0.014248229	 -0.006894795	 -0.00876151	 -0.01871347	 -0.0072994	 -0.007384281	 -0.014258067	 -0.0140328165	 1.7297491	 2.1652215	 -0.018218987	 -0.00048506464	 -0.031067578	 -0.01052039	 -0.01413029	 -0.009337937	 1.4732418	 -0.01651869	 0.28574485	 -0.01877702	 -0.020567963	 2.5316575	 -0.018244026	 -0.017141866	 -0.00038920058	 -0.0038769145	 -0.019363675	 1.2208807	 -0.0032935382	 0.0069713397	 -0.009191343	 -0.0017817491	 -0.011934861	 -0.0011095356	 1.2519649	 -0.025385052	 -0.012165285	 2.8976467	 -0.0105421515	 1.7377272	 -0.004877714	 -0.015727306	 -0.0166642	 -0.013262852	 2.9690664	 -0.010778732	 0.1164396	 -0.012284462	 -0.011639196	 -0.018155063	 -0.020224178	 0.18404946	 -0.006355863	 -0.0024379012	 -0.020052772	 -0.020544717	 -0.017696692	 -0.015637834	 -0.0010480287	 -0.014497318	 0.4190305	 5.5047565	 -0.014982838	 -0.017693805	 2.8641324	 -0.011163181	 -0.017739518	 -0.016186476	 -0.009643987	 -0.010067893	 -0.0057139713	 -0.025492914	 -0.010591068	 -0.017575873	 -0.022171203	 -0.022002706	 -0.013823845	 2.1850877	 -0.009208978	 -0.013039837	 2.0600433	 -0.022487804	 -0.011212532	IL
IL_Graph_897	0.66030943	 3.9649594	 3.197576	 0.80804133	 1.5961199	 0.6739175	 -0.011936554	 1.7397633	 0.36675414	 2.9211392	 0.5305387	 1.1889154	 -0.014144596	 -0.023417296	 1.6927987	 -0.003342447	 -0.0038341216	 -0.0021514902	 0.5880575	 1.1919497	 -0.0010332025	 3.9919393	 0.11093098	 0.018606177	 -0.005258085	 -0.01672621	 1.199147	 -0.007967195	 2.530447	 2.9360535	 1.0451183	 2.4200578	 3.3564873	 1.7253873	 1.5762094	 -0.021336166	 -0.0152073335	 5.1586614	 -0.015630594	 2.5322208	 -0.015786013	 0.13899258	 -0.026480325	 2.9755287	 2.2130759	 -0.0106860995	 2.0324283	 1.7992969	 0.19398087	 1.204173	 -0.01087389	 -0.007862957	 3.9910476	 1.1657317	 -0.011278648	 -0.020721804	 2.3398046	 -0.015797656	 -0.00010444611	 2.3136396	 -0.0010121629	 -0.008448554	 -0.0037792337	 -0.018513402	 2.356979	 0.18891856	 -0.0019972287	 2.0356057	 3.9103088	 1.2844058	 -0.009130275	 1.3243096	 -0.008683713	 0.46241954	 -0.028588394	 -0.007033564	 0.6617863	 -0.005546825	 1.6864607	 2.6789348	 3.833358	 1.3843279	 -0.026456952	 4.1100264	 2.2444983	 1.4353133	 -0.015820367	 -0.0111385165	 0.43176594	 1.3818074	 -0.0019268033	 0.8931166	 -0.00074082334	 -0.0066310666	 3.047447	 2.559803	 -0.026864422	 -0.0121057285	 -0.021062639	 2.0217252	 3.3319294	 1.2604439	 0.25992668	 -0.0019310969	 -0.014812082	 -0.008543931	 0.12974466	 -0.011415943	 2.2366807	 2.5714002	 0.5765765	 -0.0036899324	 3.3270066	 2.0641398	 0.8995789	 1.323238	 3.4188006	 1.8113681	 4.1271296	 2.901748	 -0.01304229	 3.5289176	 -0.004202434	 0.9601415	 0.14733276	 -0.006977929	 4.100667	 3.9008074	IL
IL_Graph_334	1.9070373	 1.6192824	 1.9716257	 0.21986961	 -0.002549146	 -0.0033771188	 -0.021524655	 1.0412695	 -0.0031191772	 0.7384193	 -0.005133342	 1.814657	 -0.019840768	 -0.03216718	 2.3807385	 0.2569557	 -0.007832468	 -0.002164869	 0.6737427	 -0.0024564848	 1.4457669	 1.6479244	 -0.002063498	 -0.007911403	 -0.0058263717	 -0.015259944	 1.1168098	 -0.010445693	 1.3189932	 1.3562835	 0.19302008	 -0.0009312205	 1.2182037	 1.8982723	 1.8729631	 -0.011264082	 -0.0086215325	 2.3163643	 -0.027948167	 0.7268946	 -0.0220599	 -0.014724316	 -0.010412127	 1.2991022	 1.4852991	 -0.000299779	 0.3969667	 1.8394784	 -3.841255e-05	 0.36457962	 -0.019661378	 -0.007138993	 2.3994236	 1.1368021	 -0.003311646	 -0.01937017	 1.248046	 -0.021681966	 -0.00310216	 3.010207	 -0.0075700795	 -0.006812272	 -0.0028663448	 -0.008574085	 1.8417174	 -0.0038879204	 0.52508247	 0.037348527	 1.9484746	 0.60535854	 -0.012944241	 -0.007620827	 -2.2152233e-05	 0.64938843	 -0.023250116	 -0.015530091	 0.010231159	 -0.021341396	 -7.747288e-05	 1.7488344	 1.4427695	 0.7202034	 -0.010658079	 2.4188333	 1.2072527	 1.2514617	 -0.0028319296	 -0.0056031863	 -0.0071978997	 1.9703804	 -0.005590063	 0.58416504	 -0.006323884	 -0.009523426	 3.1683443	 1.1550816	 -0.016659286	 -0.014435815	 -0.008276083	 1.3423724	 1.5285405	 -0.0089644585	 -0.012919794	 -0.012803146	 -0.0015746409	 -0.006027535	 1.2188853	 -0.019552317	 1.302446	 3.0454779	 1.6345968	 0.037917495	 1.161157	 2.003215	 -0.0004204467	 2.406829	 1.4736722	 0.041395724	 3.4733136	 0.7917943	 -0.013521884	 1.7167307	 1.0520232	 -0.01074229	 -0.004749774	 -0.0032643909	 1.2404137	 2.0141041	IL
IL_Graph_469	1.0759603	 0.6316678	 -0.0009990709	 -0.011375879	 -0.004752268	 -0.009288446	 -0.02947386	 -0.023882197	 1.6908195	 -0.002711948	 2.1033368	 0.32922903	 -0.03267836	 -0.0114065595	 -0.0031423834	 -0.009784436	 -0.01293532	 -0.012512139	 0.14587398	 1.8375554	 1.603049	 -0.008276583	 3.5272484	 -0.0044497815	 2.6983454	 -0.0029581513	 0.4521136	 1.6653225	 -0.030977359	 -0.017836979	 -0.009446147	 1.4673111	 -0.01092962	 0.8643153	 2.4439108	 -0.0036470743	 -0.012496187	 0.16203712	 -0.05098819	 -0.017186292	 -0.026142392	 -0.0081385495	 -0.022302153	 0.34356454	 1.3043767	 -0.03894342	 0.31116137	 -0.0107156485	 -0.0011375205	 0.06703453	 1.1757576	 -0.029219678	 -0.003820688	 2.1277218	 -0.0052494756	 -0.0322937	 -0.01805885	 -0.021296825	 1.3940611	 1.3204548	 -0.012212449	 0.58066	 -0.015509467	 -0.022887036	 -0.030241132	 -0.014243986	 0.94515955	 -0.005785487	 1.172483	 -0.0144051965	 -0.01356533	 -0.015331158	 2.3767207	 -0.021303691	 -0.014879665	 1.8737652	 -0.017957453	 -0.01752466	 1.9293879	 2.3128054	 0.6771817	 0.47746083	 -0.0038925053	 0.7074535	 -0.012712198	 -0.0087882485	 0.24654013	 -0.0056379884	 3.2126694	 2.7704024	 -0.019032806	 -0.008672078	 -0.0109152235	 1.063063	 -0.007637085	 -0.0076507125	 -0.029482605	 -0.0010926414	 -0.014888777	 0.32690707	 -0.028298851	 -0.0007932234	 -0.03653395	 0.2142165	 -0.019814346	 -0.008621349	 4.5718985	 -0.028025348	 -0.011277038	 4.596564	 -0.015146826	 -0.00089320645	 -0.017043201	 -0.017608767	 2.699194	 -0.010360486	 -0.035365343	 -0.0034102045	 -0.007819039	 -0.00674435	 -0.0085360445	 -0.01119384	 0.5084272	 -0.010543893	 -0.009205386	 -0.0059381113	 -0.019067885	 0.79046226	IL
IL_Graph_474	1.049678	 2.8617103	 2.2735016	 -0.0047844066	 1.2952164	 0.031392064	 -0.026895957	 -0.002503455	 0.46969765	 1.4490362	 1.4477485	 0.9046713	 -0.015803052	 -0.023663608	 1.5729586	 0.034416445	 -0.0058069555	 -0.007581628	 1.1437095	 2.2351837	 2.6656373	 1.8554212	 1.2172773	 0.61355543	 0.73273176	 -0.008004878	 0.42072302	 -0.00468338	 0.7279587	 0.67667305	 0.17511037	 0.6063403	 0.6726661	 4.2971516	 2.0943887	 -0.011551549	 -0.012686713	 2.9345417	 -0.032259934	 0.99350375	 -0.018342936	 -0.011403833	 -0.021049151	 1.6663827	 1.7168009	 -0.007803202	 0.3456657	 2.0428646	 0.15876141	 1.1786941	 -0.01139713	 -0.017986739	 1.1783478	 2.1577253	 0.14215858	 -0.014108813	 -0.0005436915	 -0.02836391	 -0.004620377	 3.119703	 -0.0120811295	 1.1530294	 -0.0039596525	 -0.015702894	 1.043955	 -0.013931761	 0.84591764	 0.8849352	 2.4234502	 0.1629779	 -0.0050516967	 -0.0030303672	 1.7665881	 -0.0020916455	 -0.024318218	 -0.009854476	 0.77188426	 -0.026870377	 1.1985582	 2.9022796	 2.9375641	 1.2499794	 -0.0051166527	 2.5596635	 0.8352438	 0.23468362	 -0.0033350813	 0.27275112	 1.283583	 2.2010098	 -0.0020325975	 -0.004426299	 -0.005186696	 0.571892	 1.9451368	 1.2928674	 -0.025072183	 -0.012135294	 -0.0089856405	 0.5341112	 0.40759784	 0.0210438	 -0.010130969	 -0.008930821	 -0.0003519687	 -0.005681018	 2.2166445	 -0.0211022	 0.924792	 3.231182	 1.3571093	 0.74382263	 0.9412477	 0.92622286	 1.2662416	 2.2589958	 0.6951984	 0.282615	 3.6232796	 1.0027384	 -0.016531313	 0.6183722	 0.7629084	 -0.014311141	 -0.0037970622	 0.3709443	 -0.0046244664	 2.268253	IL
IL_Graph_459	-0.011862815	 2.4961557	 1.7715387	 0.18157099	 -0.023164412	 0.055112023	 -0.029531369	 0.50434923	 4.084828	 1.6835041	 0.21333407	 -0.013806953	 -0.01936175	 -0.037407424	 -0.007379169	 -0.009514604	 -0.003533498	 -0.0051852497	 -0.0029323848	 -0.0039034998	 -0.012312904	 3.0043073	 -0.0015948236	 -0.019867826	 1.8447545	 -0.009058389	 -0.0116811525	 2.5172815	 -0.005544575	 0.11257095	 0.40928695	 1.2399821	 -0.0072536515	 0.69737035	 0.008382366	 -0.019249374	 -0.01756193	 3.1533546	 -0.033774626	 0.8847729	 -0.019566841	 -0.0092346575	 -0.03336007	 1.2905366	 -0.00076821883	 -0.031583212	 1.9162507	 1.3726996	 -0.002238291	 1.6177887	 1.5844575	 -0.012344546	 0.21690995	 3.2191906	 -0.0045041204	 -0.024479803	 -0.009186051	 -0.0362969	 -0.004275059	 0.9303931	 -0.01323582	 -0.008218682	 -0.023393715	 -0.01225025	 -0.003895264	 1.2249751	 -0.0026814393	 -0.008045149	 4.06428	 -0.0056172055	 -0.013906718	 -0.027942015	 -0.010891376	 0.037269767	 -0.011365577	 2.0637393	 -0.0064881486	 -0.02776813	 1.8927432	 3.5508966	 3.7997665	 1.0256767	 -0.010017558	 4.3700933	 -0.024155326	 -0.002445811	 -0.015949184	 -0.02715766	 0.44043174	 1.6951451	 -0.018942084	 0.8609747	 -0.0047696284	 -0.0050263577	 -0.015972335	 -0.0016295944	 -0.02165998	 -0.006124043	 -0.0007123078	 -0.0048818383	 -0.0035671936	 1.9589889	 -0.0047901855	 0.122544736	 -0.03334018	 -0.020773677	 2.477129	 -0.021021316	 -0.004963953	 4.5302124	 -0.0026148695	 -0.010979224	 -0.0039293054	 -0.008917814	 1.1828091	 -0.020452345	 0.0035051429	 -0.006901128	 2.146657	 -0.015798815	 -0.024567826	 -0.008434175	 -0.016249169	 -0.012265848	 -0.020797694	 -0.012308636	 -0.0028506913	 3.7531486	IL
IL_Graph_985	-0.021648295	 2.4612303	 0.9865741	 -0.013226645	 -0.019841215	 -0.006570212	 -0.044959843	 -0.009604428	 4.9888053	 1.5964912	 1.5739528	 -0.015039955	 -0.028539479	 -0.013444706	 -0.028130136	 -0.02308639	 -0.0004269277	 -0.015496658	 1.3557808	 2.4178374	 -0.00040271253	 2.8504689	 2.8899744	 0.2499975	 4.098203	 -0.011616545	 -0.009292369	 3.5121374	 -0.021604521	 -0.013022469	 1.201086	 2.6385994	 -0.0046357797	 1.8271441	 1.1104354	 -0.007010739	 -0.022605387	 2.0065806	 -0.049218085	 -0.001099586	 -0.02013347	 -0.015616896	 -0.048330415	 0.8921878	 0.28602698	 -0.055872843	 2.629656	 0.5411885	 -0.0028219388	 0.20139003	 3.7016542	 -0.036860958	 -0.019812638	 4.6516104	 -0.00080923946	 -0.034239616	 -0.011574577	 -0.044338312	 0.5071662	 1.0534809	 -0.012850554	 0.38976234	 -0.023418566	 -0.013945005	 -0.03375221	 -0.004786915	 0.24380168	 -0.016614418	 2.4799268	 -0.012314155	 -0.025794968	 -0.020393303	 2.3400383	 -0.020741584	 -0.0130271	 3.4547331	 -0.013467295	 -0.020529604	 4.226882	 3.9008849	 3.3097236	 0.5062224	 -0.008461177	 2.1048255	 -0.025493661	 -0.024015384	 -0.015691666	 -0.024858309	 3.7995327	 1.871767	 -0.0018057446	 -0.0013173113	 -0.00218973	 1.3095914	 -0.040335	 -0.0015161016	 -0.02128221	 0.6193917	 -0.01628489	 -0.010233361	 -0.013708549	 1.6730278	 -0.017149676	 -0.005826368	 -0.04415366	 -0.010763425	 4.6566873	 -0.024957307	 -0.015345569	 4.862855	 -0.025706368	 -0.0014537297	 -0.012306013	 -0.03155174	 1.0436126	 -0.031425636	 -0.024800882	 -0.0047097853	 0.24243394	 -0.017832385	 -0.036078453	 -0.007378921	 -0.017828805	 -0.016220145	 -0.019018915	 -0.005978721	 -0.01056774	 0.9520371	IL
