Subcluster_id,Q-score
2,0.5500144916112978
641,0.5490548458954476
171,0.5489207940127072
108,0.5450198352550927
226,0.5427707270691928
196,0.5379602730219002
138,0.5350236480958415
281,0.5335252974068366
308,0.5284149767147972
62,0.5248745348472702
31,0.5204221669348983
11,0.5053041768788451
272,0.5047677590071267
386,0.502647460518434
91,0.4982754242256779
19,0.49674332481517974
318,0.4934435375333662
554,0.4895512611542766
187,0.48727465089283994
90,0.4853282797334773
86,0.48502280709523515
30,0.4844030962144927
124,0.4744236619789026
531,0.4723898735928133
524,0.47152252469797384
366,0.47041730633026624
441,0.46792795909165513
271,0.46164969222215807
178,0.4586357783556545
7,0.4511208209976519
424,0.4501490073757382
450,0.44877432106048554
148,0.4448203067811277
602,0.44437051359333407
576,0.4392642559138507
37,0.437079522118315
56,0.43579285087026265
176,0.43425471849077435
289,0.43138641065440725
298,0.427984048363217
244,0.427916849385898
25,0.42461077986839346
103,0.4200983959545551
480,0.41983054096251426
327,0.4193939162353272
462,0.41764676492036945
267,0.41746547170614473
455,0.41600114422128504
328,0.4148171875024433
109,0.41335758484416735
58,0.41212510160269755
12,0.4119796143181558
111,0.4077077021652805
87,0.4074214517397666
313,0.4049886103584876
392,0.4035692480333219
206,0.4023014774007473
139,0.3997989328315007
322,0.3997928695497231
401,0.3976058370403063
223,0.3925149281353592
191,0.39250465328349443
113,0.3923100443483315
41,0.39230650881394163
228,0.39078183649140763
195,0.3873312461066775
149,0.3828120503316078
447,0.3826587670516934
63,0.38184409297769706
44,0.3770967494990161
60,0.37707404721726556
406,0.3749154813836355
259,0.374253685431368
18,0.37412854247741345
69,0.37269082249668556
417,0.3709160358881147
410,0.3708254082080249
541,0.3706626866387218
225,0.37028657168458057
133,0.36919202094229614
516,0.3684699496244273
155,0.3665061476908905
552,0.36516735625256075
506,0.364807803597223
13,0.36375584657522986
140,0.36356273650257465
93,0.3633567134605794
295,0.3630271283049295
233,0.36158897718730065
79,0.35872458586598205
115,0.35792571863517786
505,0.35746875067033684
160,0.3556548107285873
510,0.35371397335186816
287,0.35084827586473744
437,0.3505871704305495
57,0.34951027575958404
477,0.3474412605937678
482,0.34689665540774234
46,0.34430243379206665
261,0.34382474026796367
269,0.34230146441382453
180,0.34115014169740115
125,0.3410191052065322
537,0.34051556662079474
561,0.34003630407901186
388,0.3385825400395578
560,0.33752331842165884
201,0.3367411459547542
47,0.3362538486212308
68,0.3355967930618739
326,0.33553695545165363
97,0.3355291378912147
242,0.33409194568379835
71,0.33272401086488734
100,0.3325669045003341
77,0.3323068545908535
342,0.331092171741847
116,0.33097079106483773
591,0.32916984363420576
370,0.32734868381982163
119,0.3269344243653814
146,0.3262798128598884
251,0.3261159748691259
405,0.32454365161168686
645,0.3237716498239031
89,0.32249872936102375
163,0.3221208356666939
42,0.3211480784595102
204,0.32011098972468577
394,0.31930019768293516
466,0.31865301561739756
387,0.31824644419103115
420,0.31749784253209035
435,0.31662662769959904
312,0.3166258244464353
53,0.3143588200144699
317,0.3133735627279975
504,0.31272773373248997
217,0.31170321120954236
134,0.31122639605655184
363,0.31096549155020636
112,0.3103242757688772
257,0.30819548738457
137,0.30808271695028977
250,0.3073076230135475
55,0.3064853308046037
64,0.3060079900936684
65,0.3059263754011492
608,0.3032870391534087
215,0.30266487370760603
218,0.30201903142820197
117,0.3016220083498574
245,0.30106168091418045
130,0.29932083166398427
402,0.29863402757831903
567,0.29792409703977
293,0.2971634166008632
263,0.2943075427972072
247,0.29392239629089484
207,0.29353925133016034
384,0.29307512750002707
161,0.29227189893855166
231,0.2918482188742023
302,0.2915168893970145
107,0.2914749814027086
82,0.2904785239003703
183,0.2903788684217033
172,0.28984356896881763
433,0.2895335787083386
167,0.2894914498243898
213,0.2893423919935895
197,0.28808939495017066
73,0.2864643203592241
34,0.2861608571090504
238,0.28587515690781307
39,0.2836088500896331
278,0.2834723494624694
438,0.2811903586670937
555,0.2809188846957468
360,0.280889653224961
175,0.28087306530070894
355,0.28035783963915906
367,0.2800791645035039
282,0.27995731830003145
156,0.27982495057152773
170,0.2797204048252145
464,0.2794296683153621
126,0.2789978957780872
143,0.27897672005060303
532,0.2786958351489383
470,0.27859075089998037
443,0.277563351346976
249,0.2767954349140517
283,0.27621540608212874
653,0.2757015416517786
459,0.2752660718884571
357,0.27493854904153203
5,0.27369354585853006
45,0.27359440851369105
234,0.27181047780727524
426,0.2714959282146479
596,0.270753264779913
321,0.26991162058478585
350,0.2695204085423881
358,0.2694958717862352
83,0.26818082418728817
280,0.26745836540466617
203,0.26733020899870474
177,0.26655297921395343
194,0.26507516670920817
622,0.2645744814929216
375,0.2642571407313168
246,0.264012048902003
365,0.263130908543576
323,0.26154208496994824
232,0.26126667349734684
307,0.25799940511039177
212,0.2579922696879969
371,0.25724830515039615
485,0.2564273185266736
114,0.2562780978945377
511,0.2557290855205494
258,0.25504294424418794
78,0.25483873440885496
613,0.25283859479683485
102,0.2523993358868494
427,0.2521389141548954
296,0.25145050914585093
162,0.2504974909947215
192,0.24986597137276942
391,0.2497597503073859
347,0.2497068043997397
598,0.2490359394372139
315,0.24901745628582522
216,0.2487679090523814
381,0.24875299588035163
458,0.24790316594251466
299,0.2469414294403572
493,0.2467890677734998
224,0.24568944877481205
168,0.24552012957484717
610,0.24415320395316192
66,0.24296056997796156
262,0.24292989442141216
105,0.24254965316492688
475,0.24113750991701055
189,0.24101856861688792
422,0.24086441501719374
165,0.2399145047854997
324,0.239108392302119
16,0.23901064543787862
452,0.2380096857658614
266,0.23757839422125157
329,0.23753933330443733
279,0.23730327127959333
260,0.23685508511326223
341,0.23619554770678286
22,0.23589032974962715
76,0.2332274332790219
306,0.23318352894408428
456,0.23310594395201986
26,0.2323581951750135
469,0.23217412514897887
636,0.23125693455817084
248,0.23008880376822027
205,0.22851018084251315
229,0.22819077110064523
220,0.2281703233345076
573,0.2276969368598059
331,0.22654750933826884
74,0.2258309505513549
210,0.22556856233505507
502,0.2250392463929033
571,0.22469413001585858
398,0.22381660007062537
346,0.22362729904006587
479,0.22325420195272525
508,0.22321793529923556
256,0.222865743657134
498,0.222581714912967
270,0.22240662955262872
544,0.22203655574847653
515,0.22063742811874734
361,0.2205990954047792
512,0.2195318143839008
153,0.21874718749762223
131,0.21799573013471313
129,0.2165790406795147
465,0.21625967829267362
348,0.21547261682011548
159,0.21541512645988659
476,0.21304359453959607
637,0.2127722758200612
253,0.21123185069014172
412,0.21025211295840243
344,0.20939030951085358
409,0.20931950057620763
309,0.20874593299576533
545,0.20842728397536825
136,0.20819753588355167
588,0.20730542374068153
415,0.20725286389136788
536,0.2065612556906533
14,0.20630263521881512
290,0.20609413228828288
3,0.20559401537115818
356,0.20510955996311325
473,0.20448304647536614
292,0.20320639845898353
345,0.20222087623330143
491,0.20216850576563444
509,0.201885183172429
431,0.20173253985898879
284,0.20132977883038908
599,0.20086209631588886
606,0.19967074226814582
440,0.1994831347003374
379,0.19946042193470415
385,0.19872494865831736
343,0.1981631337971978
518,0.19753261285676868
274,0.19576135254753652
403,0.19567523266319548
393,0.19563309271282653
141,0.1954988820507723
273,0.1953407022713455
325,0.19494075868136146
52,0.19466767025690268
186,0.19461336510203267
339,0.19302750266965676
413,0.1921463236318307
237,0.1913203384821301
383,0.1913189713030405
333,0.19123294745588532
354,0.19107788844389523
457,0.19047701802746336
528,0.19033371240560726
179,0.18878941119054704
654,0.18827118200121745
399,0.1882352932885365
587,0.18778579677500712
288,0.18638541463095415
658,0.1861176650147612
540,0.1859667062727441
291,0.1859230320587247
320,0.1855954804055642
589,0.18534000969352588
277,0.18467713160486204
580,0.18351755909701625
221,0.18199463635956917
490,0.1816472348464261
543,0.1815822960759261
336,0.1814316917552103
301,0.18129450261265617
200,0.18047476147812058
198,0.18016281928440725
481,0.1800989201446973
601,0.1790723332340805
120,0.1790263019067446
349,0.17835777942098385
235,0.17632203065459948
377,0.1750012727502692
548,0.17499806645115779
150,0.17412782315520847
428,0.17352173354367306
559,0.17230972671061262
618,0.17214229853273305
639,0.17209177170240358
542,0.17172724334548292
564,0.17170606997029747
529,0.17161463989132097
230,0.1714552720852216
425,0.16928114331152075
243,0.16927076257475418
373,0.16679998596796825
429,0.16575218844943182
565,0.16539462414101336
594,0.1653232937587818
562,0.16509902939259533
49,0.16497203793036672
252,0.1640243902969445
265,0.16382953540364897
395,0.1630330066556833
380,0.16283510936596896
181,0.16145324733947405
513,0.1612374375477188
471,0.15877844499568455
520,0.1570862255167802
92,0.15690260182232715
421,0.15645808178307608
603,0.15619903051451708
649,0.15612461443267606
275,0.15587039022910457
463,0.1556014107451008
550,0.15357907518561958
28,0.15346111790609965
581,0.1532407885642432
337,0.15285062389898801
650,0.15264704632259857
483,0.15260911881900363
600,0.15238297084349617
372,0.15230965821971867
396,0.1522490524691163
467,0.15204684372011523
254,0.15100760010409026
612,0.1509032341975801
240,0.15089535678263638
151,0.15079004830560058
496,0.1496392191198262
460,0.14924801790786021
630,0.14769319278183562
390,0.14647953036895656
635,0.1460869999880004
330,0.14560130941736726
364,0.1454804627439863
619,0.14489893880068616
352,0.14489079291729026
432,0.14458513314631935
351,0.14352054853677998
169,0.1434923614455024
423,0.1413101589195533
525,0.14115945358737675
629,0.14095056532637584
566,0.13988978696898557
461,0.13927455468764433
300,0.13749122904291866
439,0.13718467498779688
418,0.1360301639963115
578,0.13387241025504765
503,0.13333733350372995
374,0.13183611801683492
294,0.13011915116997413
643,0.12809899094832644
145,0.127583650150832
499,0.12757457674694817
478,0.1273767633458828
586,0.12732735869047324
523,0.1273232963919526
397,0.12659949182209787
359,0.1260320686439194
593,0.1251815208661194
188,0.12333763119189191
335,0.1233103809379655
631,0.12281186159432965
655,0.12209118841485642
488,0.11985811346845109
185,0.11977975300366588
407,0.11938150422997
353,0.11934017091185917
484,0.1191373102436082
416,0.1185080467234661
590,0.11708866043495089
362,0.11706889811602046
615,0.11665060450482334
419,0.1165261215166652
521,0.11537461936196003
15,0.1136884601117096
338,0.11368650101640013
514,0.11341232898231086
430,0.11322732933238017
449,0.11110113185381659
474,0.11058564736840289
647,0.11041578334956981
368,0.1065544329682005
382,0.10392515157103686
369,0.10338172802647586
500,0.10156880983125945
657,0.10112351546605888
535,0.10013793785422112
530,0.09887697549032282
414,0.09863854604424904
446,0.09712611712229559
534,0.09699429401060404
583,0.09646344256351601
623,0.09410343453072209
568,0.08875402627042926
642,0.088666846543765
276,0.08719251309099979
444,0.086604516248963
389,0.08658597031336694
340,0.08653068993666435
334,0.08392985716968043
584,0.07918386276562793
533,0.07435468678132606
522,0.07369973870624565
501,0.07342885743321584
616,0.07244590152001201
620,0.0720153236712941
132,0.07184743029336754
646,0.07000183245122588
577,0.06982707023900636
572,0.06955322490149313
489,0.06893665099256643
436,0.06715975287547796
236,0.06613121525909504
557,0.06601373893649973
332,0.06551271874191118
558,0.06180346882850937
239,0.06140453584602523
147,0.058119996799281926
624,0.05737615772326758
539,0.056877308824286266
468,0.05548432949841478
579,0.055446768295680376
592,0.055263651169011996
569,0.05518345897733014
314,0.05463900291539703
519,0.04935486614942104
492,0.0479737214962485
644,0.045748146541756934
627,0.043361195172612485
255,0.03540746011077785
445,0.030999564642652605
472,0.028516990442207332
497,0.026527386286804816
546,0.020334857130837103
634,0.015437933421868028
517,0.01490255339740286
376,0.011811811050307597
453,0.00904931696971581
556,0.0061839186909397326
575,0.0042826342515452365
527,-0.009047004307959516
214,-0.01020112903988657
448,-0.014494057670702942
538,-0.016250472400407057
494,-0.01792162966554986
609,-0.02410768250038965
241,-0.02595619197693949
605,-0.06067254892871293
651,-0.07894310027015738
495,-0.07929989539031945
547,-0.09900570091351062
553,-0.13938616312305485
626,-0.1433943248491889
